facility_code,unit_code,fueltech_id,status_id,capacity_registered,capacity_maximum,capacity_storage,emissions_factor_co2,data_first_seen,data_last_seen,dispatch_type,commencement_date,commencement_date_specificity,commencement_date_display,closure_date,closure_date_specificity,closure_date_display,expected_operation_date,expected_operation_date_specificity,expected_operation_date_display,expected_closure_date,expected_closure_date_specificity,expected_closure_date_display,construction_start_date,construction_start_date_specificity,construction_start_date_display,project_approval_date,project_approval_date_specificity,project_approval_date_display,project_lodgement_date,created_at,updated_at
TULLYSM,TULLYSM1,bioenergy_biomass,operating,32.0,10.0,NA,0.018,2024-08-27 00:05:00+10:00,2025-11-01 12:35:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-10-01 03:43:38+00:00,2025-09-08 00:34:08+00:00
SNOWY2,UPPTUMUT,hydro,operating,616.0,665.0,NA,NA,2001-07-15 00:35:00+10:00,2025-11-01 04:25:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:35:19+00:00,2025-01-07 06:34:59+00:00
SNOWY2,SNOWY2,hydro,retired,616.0,NA,NA,NA,1998-12-07 04:15:00+10:00,2001-07-13 23:45:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:35:19+00:00,2025-07-21 01:01:54+00:00
TUMUT3,SNOWYP,pumps,operating,600.0,600.0,NA,NA,1998-12-09 18:15:00+10:00,2025-11-01 12:35:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:35:26+00:00,2025-03-21 00:38:57+00:00
TUMUT3,TUMUT3-4,hydro,retired,250.0,NA,NA,NA,NA,2011-01-06 13:55:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:35:26+00:00,2023-10-18 04:35:26+00:00
TUMUT3,TUMUT3-6,hydro,retired,250.0,NA,NA,NA,NA,2011-01-06 13:55:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:35:26+00:00,2023-10-18 04:35:26+00:00
TUMUT3,TUMUT3-5,hydro,retired,250.0,NA,NA,NA,NA,2011-01-06 13:55:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:35:26+00:00,2023-10-18 04:35:26+00:00
TUMUT3,TUMUT3-3,hydro,retired,250.0,NA,NA,NA,NA,2011-01-06 13:55:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:35:26+00:00,2023-10-18 04:35:26+00:00
TUMUT3,TUMUT3-1,hydro,retired,250.0,NA,NA,NA,NA,2011-01-06 13:55:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:35:26+00:00,2023-10-18 04:35:26+00:00
TUMUT3,TUMUT3-2,hydro,retired,250.0,NA,NA,NA,NA,2011-01-06 13:55:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:35:26+00:00,2023-10-18 04:35:26+00:00
TUMUT3,TUMUT3,hydro,operating,1500.0,1800.0,NA,NA,2001-07-16 07:45:00+10:00,2025-10-31 20:20:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:35:26+00:00,2025-03-21 00:38:14+00:00
TUNGATIN,TUNGATIN,hydro,operating,125.0,142.0,NA,NA,2005-05-16 13:35:00+10:00,2025-11-01 12:35:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:35:26+00:00,2025-05-13 05:06:09+00:00
ULBESS,ULPBESSL1,battery_charging,operating,197.0,155.0,300.0,NA,2025-06-17 09:45:00+10:00,2025-11-01 12:35:00+10:00,LOAD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-11-09 10:30:33+00:00,2025-08-25 03:39:58+00:00
ULBESS,ULPBESS1,battery,operating,197.0,155.0,300.0,NA,2025-06-17 09:30:00+10:00,2025-10-16 17:55:00+10:00,BIDIRECTIONAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-10-31 03:32:04+00:00,2025-07-25 00:50:32+00:00
ULBESS,ULPBESSG1,battery_discharging,operating,197.0,155.0,300.0,NA,2025-06-17 09:30:00+10:00,2025-10-16 17:55:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-11-09 10:30:53+00:00,2025-08-25 03:40:06+00:00
URANQ,URANQ12,gas_ocgt,operating,166.0,173.0,NA,0.5641,2008-10-27 19:55:00+10:00,2025-10-31 20:45:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:35:26+00:00,2025-10-13 23:16:41+00:00
URANQ,URANQ14,gas_ocgt,operating,166.0,173.0,NA,0.5641,2008-10-27 20:15:00+10:00,2025-10-30 21:20:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:35:26+00:00,2025-10-13 23:17:11+00:00
URANQ,URANQ11,gas_ocgt,operating,166.0,173.0,NA,0.5641,2008-10-27 19:50:00+10:00,2025-10-31 21:50:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:35:26+00:00,2025-10-13 23:16:27+00:00
URANQ,URANQ13,gas_ocgt,operating,166.0,173.0,NA,0.5641,2008-10-27 19:50:00+10:00,2025-10-31 20:20:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:35:26+00:00,2025-10-13 23:16:54+00:00
0UUNGULAWF,0UUNGULAWF,wind,committed,414.0,NA,NA,NA,NA,NA,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-02-14 00:40:29+00:00,2025-05-01 02:42:55+00:00
VP,VP6,coal_black,operating,660.0,680.0,NA,0.9877,1998-12-07 02:50:00+10:00,2025-11-01 12:35:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:35:26+00:00,2025-10-07 03:59:54+00:00
VP,VP5,coal_black,operating,660.0,680.0,NA,0.9877,1999-01-22 09:55:00+10:00,2025-08-26 20:50:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:35:26+00:00,2025-10-07 05:34:32+00:00
VPGS,LYGS6,gas_ocgt,retired,NA,NA,NA,0.8715,NA,NA,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:35:07+00:00,2024-10-17 02:47:55+00:00
VPGS,LYGS2,gas_ocgt,retired,NA,NA,NA,0.8715,2002-03-13 19:45:00+10:00,2002-05-11 18:30:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:35:07+00:00,2024-10-17 02:45:11+00:00
VPGS,LYGS3,gas_ocgt,retired,NA,NA,NA,0.8715,2002-03-11 16:00:00+10:00,2002-05-15 04:20:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:35:07+00:00,2024-10-17 02:46:11+00:00
VPGS,VPGS6,gas_ocgt,operating,50.0,60.0,NA,0.941,2002-05-16 15:25:00+10:00,2025-10-07 07:10:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:35:27+00:00,2025-01-07 06:55:29+00:00
VPGS,VPGS4,gas_ocgt,operating,50.0,60.0,NA,0.941,2002-05-16 11:40:00+10:00,2025-09-23 07:40:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:35:27+00:00,2025-01-07 06:55:06+00:00
VPGS,VPGS3,gas_ocgt,operating,50.0,60.0,NA,0.941,2002-05-16 13:05:00+10:00,2025-09-23 07:10:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:35:27+00:00,2025-01-07 06:54:57+00:00
VPGS,VPGS5,gas_ocgt,operating,50.0,60.0,NA,0.941,2002-05-16 13:05:00+10:00,2025-09-23 07:40:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:35:27+00:00,2025-01-07 06:55:17+00:00
VPGS,LYGS4,gas_ocgt,retired,NA,NA,NA,0.8715,2002-04-09 12:35:00+10:00,2002-05-11 18:30:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:35:07+00:00,2024-10-17 02:46:44+00:00
VPGS,VPGS1,gas_ocgt,operating,50.0,60.0,NA,0.941,2002-05-15 18:10:00+10:00,2025-10-15 06:40:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:35:27+00:00,2025-01-07 06:54:38+00:00
VPGS,VPGS2,gas_ocgt,operating,50.0,60.0,NA,0.941,2002-05-16 13:05:00+10:00,2025-10-29 07:10:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:35:27+00:00,2025-01-07 06:54:47+00:00
VPGS,LYGS1,gas_ocgt,retired,NA,NA,NA,0.8715,2002-02-18 17:10:00+10:00,2002-05-13 14:30:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:35:07+00:00,2024-10-17 02:44:42+00:00
VPGS,LYGS5,gas_ocgt,retired,NA,NA,NA,0.8715,2002-05-07 11:35:00+10:00,2002-05-11 18:30:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:35:07+00:00,2024-10-17 02:47:25+00:00
VPGS,VPGS,gas_ocgt,retired,NA,NA,NA,0.8715,2006-02-02 12:05:00+10:00,2015-07-01 00:00:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:35:07+00:00,2024-10-17 02:48:42+00:00
TITREE,TITREE,bioenergy_biogas,operating,2.0,2.0,NA,0.7226,NA,NA,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:35:25+00:00,2025-01-07 04:20:06+00:00
VICMILL,VICMILL1,bioenergy_biomass,operating,24.0,24.0,NA,0.0201,NA,NA,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:35:26+00:00,2025-01-07 06:56:11+00:00
VBB,VBBL1,battery_charging,operating,360.0,250.0,450.0,NA,2021-07-28 11:35:00+10:00,2025-11-01 12:35:00+10:00,LOAD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:35:26+00:00,2025-05-13 05:29:26+00:00
VBB,VBBG1,battery_discharging,operating,360.0,300.0,450.0,NA,2021-07-28 12:40:00+10:00,2025-11-01 10:25:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:35:26+00:00,2025-05-13 05:28:20+00:00
VBB,VBB1,battery,operating,360.0,250.0,450.0,NA,2024-10-02 13:10:00+10:00,2025-11-01 10:25:00+10:00,BIDIRECTIONAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-10-13 04:13:55+00:00,2025-05-13 05:30:43+00:00
WAGGNSF,WAGGNSF1,solar_utility,operating,55.0,48.0,NA,NA,2021-08-03 18:00:00+10:00,2025-11-01 12:35:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:35:27+00:00,2025-05-13 05:38:49+00:00
WLWLSF,WLWLSF2,solar_utility,operating,201.6,150.0,NA,NA,2024-10-28 09:15:00+10:00,2025-11-01 12:35:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-10-03 02:44:47+00:00,2025-05-13 05:45:14+00:00
WLWLSF,WLWLSF1,solar_utility,operating,201.6,150.0,NA,NA,2024-10-21 17:25:00+10:00,2025-11-01 12:35:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-10-03 02:43:49+00:00,2025-05-13 05:44:53+00:00
WW,WW7,coal_black,retired,500.0,NA,NA,1.03,1998-12-07 09:30:00+10:00,2014-01-25 11:45:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:35:31+00:00,2024-11-25 04:01:35+00:00
WW,WW8,coal_black,retired,500.0,NA,NA,1.03,1998-12-07 02:50:00+10:00,2014-03-31 22:20:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:35:31+00:00,2024-11-25 04:01:45+00:00
WALGRV,WALGRV1,battery,operating,50.0,50.0,75.0,NA,2024-10-08 11:05:00+10:00,2025-11-01 11:40:00+10:00,BIDIRECTIONAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-10-13 04:17:42+00:00,2025-05-13 05:47:16+00:00
WALGRV,WALGRVG1,battery_discharging,operating,50.0,50.0,75.0,NA,2021-10-29 12:30:00+10:00,2025-11-01 11:40:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:35:27+00:00,2025-05-13 05:46:45+00:00
WALGRV,WALGRVL1,battery_charging,operating,50.0,50.0,75.0,NA,2021-11-02 14:10:00+10:00,2025-11-01 12:35:00+10:00,LOAD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:35:27+00:00,2025-09-02 00:02:25+00:00
PRDSO_WALPOLE,PRDSO_WALPOLE_HG1,hydro,operating,1.5,NA,30.0,NA,2025-03-04 12:25:00+10:00,2025-10-31 07:55:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-03-06 22:33:17+00:00,2025-05-13 05:49:11+00:00
0WAMBOWF,0WAMBOWF2,wind,committed,248.0,NA,NA,NA,NA,NA,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-03-05 01:00:32+00:00,2025-05-01 03:34:18+00:00
0WAMBOWF,WAMBOWF1,wind,operating,252.0,245.0,NA,NA,2025-06-21 11:25:00+10:00,2025-11-01 12:35:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-12-02 04:07:05+00:00,2025-07-01 00:55:24+00:00
WANDSF,0WANDSF2,solar_utility,committed,320.0,240.0,NA,NA,NA,NA,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-04-29 06:26:03+00:00,2025-09-16 05:10:39+00:00
WANDSF,WANDSF1,solar_utility,operating,159.0,125.0,NA,NA,2023-05-25 12:05:00+10:00,2025-11-01 06:20:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:35:27+00:00,2025-05-13 05:50:10+00:00
WANDBG,WANDBG1,battery_discharging,operating,123.0,100.0,150.0,NA,2021-09-08 15:10:00+10:00,2025-11-01 11:05:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:35:27+00:00,2025-05-13 05:51:44+00:00
WANDBG,WANDB1,battery,operating,123.0,100.0,150.0,NA,2024-08-08 05:00:00+10:00,2025-11-01 11:05:00+10:00,BIDIRECTIONAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-09-12 23:35:43+00:00,2025-06-23 06:53:30+00:00
WANDBG,WANDBL1,battery_charging,operating,123.0,100.0,150.0,NA,2021-10-14 12:55:00+10:00,2025-11-01 12:35:00+10:00,LOAD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:35:27+00:00,2025-05-13 05:51:58+00:00
WNSF,WNSF1,solar_utility,operating,26.4,22.0,NA,NA,2025-08-02 07:15:00+10:00,2025-10-31 14:40:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-08-03 23:23:33+00:00,2025-08-03 23:26:10+00:00
WTAHB,WTAHB1G1,battery_discharging,operating,1095.84,850.0,1680.0,NA,2024-09-03 00:05:00+10:00,2025-11-01 12:00:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-11-09 10:31:57+00:00,2025-05-13 05:53:23+00:00
WTAHB,WTAHB1L1,battery_charging,operating,1095.84,850.0,1680.0,NA,2024-09-30 16:00:00+10:00,2025-11-01 12:30:00+10:00,LOAD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-11-09 10:31:38+00:00,2025-09-09 00:05:26+00:00
WTAHB,WTAHB1,battery,operating,1095.84,850.0,1680.0,NA,2024-09-03 00:05:00+10:00,2025-11-01 12:00:00+10:00,BIDIRECTIONAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-10-01 04:40:30+00:00,2025-09-02 00:04:15+00:00
WG,WG01,hydro,retired,50.0,NA,NA,NA,2010-03-04 16:00:00+10:00,2012-05-17 01:25:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:35:29+00:00,2024-09-23 01:23:12+00:00
WARWSF,WARWSF1,solar_utility,operating,39.0,32.0,NA,NA,2020-09-22 08:35:00+10:00,2025-11-01 12:35:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:35:27+00:00,2025-05-13 05:55:13+00:00
WARWSF,WARWSF2,solar_utility,operating,39.0,32.0,NA,NA,2020-09-22 08:25:00+10:00,2025-11-01 12:35:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:35:27+00:00,2025-05-13 05:55:34+00:00
WATERLWF,WATERLWF,wind,operating,130.8,130.0,NA,NA,2010-08-20 00:05:00+10:00,2025-11-01 12:35:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:35:27+00:00,2025-09-09 01:11:53+00:00
WPWF,WPWF,wind,operating,91.0,91.0,NA,NA,2009-07-01 00:05:00+10:00,2025-11-01 08:35:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:35:31+00:00,2025-05-13 06:00:33+00:00
WAUBRAWF,WAUBRAWF,wind,operating,192.0,192.0,NA,NA,2009-07-01 00:05:00+10:00,2025-11-01 10:45:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:35:27+00:00,2025-05-13 06:04:23+00:00
WELLSF1,WELLSF1,solar_utility,operating,216.0,170.0,NA,NA,2020-11-14 15:35:00+10:00,2025-11-01 12:35:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:35:29+00:00,2025-05-13 06:05:12+00:00
WELNSF,WELNSF1,solar_utility,operating,436.0,330.0,NA,NA,2024-05-21 15:25:00+10:00,2025-11-01 12:35:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-09-24 03:50:09+00:00,2025-05-13 06:06:30+00:00
WEMENSF1,WEMENSF1,solar_utility,operating,97.0,88.0,NA,NA,2018-11-07 13:30:00+10:00,2025-11-01 12:35:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:35:29+00:00,2025-05-13 06:07:22+00:00
WESTILLA,WESTILL1,distillate,operating,1.0,1.0,NA,0.812,NA,NA,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:35:29+00:00,2025-01-07 08:20:07+00:00
WKIEWA,WKIEWA2,hydro,operating,31.0,34.0,NA,NA,1998-12-07 06:35:00+10:00,2025-11-01 12:35:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:35:31+00:00,2025-01-07 08:21:07+00:00
WKIEWA,WKIEWA1,hydro,operating,31.0,34.0,NA,NA,1998-12-07 06:35:00+10:00,2025-11-01 12:35:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:35:31+00:00,2025-01-07 08:20:42+00:00
AGLNOW1,AGLNOW1,bioenergy_biogas,retired,1.0,1.0,NA,0.062,NA,NA,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:34:30+00:00,2025-09-09 01:45:08+00:00
WSTWYSF,WSTWYSF1,solar_utility,operating,105.0,90.0,NA,NA,2022-09-27 00:05:00+10:00,2025-11-01 12:35:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:35:31+00:00,2025-05-13 06:09:37+00:00
WDBESS,WDBESSL1,battery_charging,operating,272.48,255.0,510.0,NA,2024-07-05 10:20:00+10:00,2025-11-01 12:35:00+10:00,LOAD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-10-01 04:45:12+00:00,2025-07-25 04:00:53+00:00
WDBESS,WDBESS1,battery,operating,272.48,255.0,510.0,NA,2024-11-26 13:10:00+10:00,2025-11-01 12:25:00+10:00,BIDIRECTIONAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-10-10 05:10:20+00:00,2025-07-25 04:01:08+00:00
WDBESS,WDBESSG1,battery_discharging,operating,272.48,255.0,510.0,NA,2024-07-01 14:45:00+10:00,2025-11-01 12:25:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-10-01 04:43:55+00:00,2025-07-25 04:00:32+00:00
WDGPH,WDGPH1,solar_utility,operating,501.0,400.0,NA,NA,2022-02-15 14:10:00+10:00,2025-11-01 12:35:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:35:29+00:00,2025-06-23 07:04:50+00:00
WDBESS2,WDBESS2,battery,operating,269.8,255.0,510.0,NA,2025-09-29 13:05:00+10:00,2025-11-01 12:35:00+10:00,BIDIRECTIONAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-03-27 22:48:32+00:00,2025-09-23 03:13:46+00:00
WDBESS2,WDBESSG2,battery_discharging,operating,269.8,255.0,510.0,NA,2025-09-29 13:05:00+10:00,2025-11-01 12:35:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-03-27 23:04:15+00:00,2025-09-23 03:14:05+00:00
WDBESS2,WDBESSL2,battery_charging,operating,269.8,255.0,510.0,NA,2025-09-08 00:05:00+10:00,2025-11-01 12:30:00+10:00,LOAD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-03-27 23:06:52+00:00,2025-09-23 03:14:19+00:00
WESTCBT,WESTCBT1,distillate,retired,1.0,1.0,NA,0.812,NA,NA,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:35:29+00:00,2025-09-09 03:06:10+00:00
WRSF1,WRSF1,solar_utility,operating,22.0,20.0,NA,NA,2018-10-05 13:35:00+10:00,2025-11-01 12:35:00+10:00,GENERATOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-18 04:35:29+00:00,2025-05-13 06:16:58+00:00
